        2309
 Glass RT                                                                        
   3.810000     -0.1613847      0.8223122    
   3.830000     -0.1603787      0.9504141    
   3.850000     -0.1592045      0.9515381    
   3.870000     -0.1580898      0.9526041    
   3.890000     -0.1572011      0.9534450    
   3.910000     -0.1558385      0.9547616    
   3.930000     -0.1534151      0.9571393    
   3.950000     -0.1512335      0.9592759    
   3.970000     -0.1489276      0.9615385    
   3.990000     -0.1471447      0.9632775    
   4.010000     -0.1448786      0.9655033    
   4.030000     -0.1407401      0.9696071    
   4.050000     -0.1368503      0.9734493    
   4.070000     -0.1328788      0.9773826    
   4.090000     -0.1282234      0.9819987    
   4.110000     -0.1238203      0.9863631    
   4.130000     -0.1178236      0.9923273    
   4.150000     -0.1115089      0.9986005    
   4.170000     -0.1055124       1.004564    
   4.190000     -9.9755138E-02   1.010282    
   4.210000     -9.3846910E-02   1.016159    
   4.230000     -8.6500019E-02   1.023471    
   4.250000     -7.8546152E-02   1.031393    
   4.270000     -7.0973516E-02   1.038928    
   4.290000     -6.3784748E-02   1.046086    
   4.310000     -5.6801856E-02   1.053033    
   4.330000     -4.9543753E-02   1.060263    
   4.350000     -4.2082772E-02   1.067688    
   4.370000     -3.4627248E-02   1.075115    
   4.390000     -2.7091952E-02   1.082617    
   4.410000     -2.0633511E-02   1.089043    
   4.430000     -1.3302635E-02   1.096348    
   4.450000     -5.5356785E-03   1.104082    
   4.470000      1.3807819E-03   1.110968    
   4.490000      8.8923462E-03   1.118453    
   4.510000      1.7081533E-02   1.126612    
   4.530000      2.5636205E-02   1.135139    
   4.550000      3.4016512E-02   1.143489    
   4.570000      4.2656936E-02   1.152104    
   4.590000      5.2045383E-02   1.161463    
   4.610000      6.1441526E-02   1.170832    
   4.630000      7.2361127E-02   1.181730    
   4.650000      8.3675161E-02   1.193011    
   4.670000      9.4317086E-02   1.203627    
   4.690000      0.1071729       1.216465    
   4.710000      0.1210639       1.230324    
   4.730000      0.1354367       1.244677    
   4.750000      0.1507865       1.259997    
   4.770000      0.1663987       1.275586    
   4.789999      0.1842018       1.293372    
   4.809999      0.2036220       1.312765    
   4.829999      0.2229820       1.332097    
   4.849999      0.2440617       1.353164    
   4.869999      0.2660523       1.375120    
   4.889999      0.2891223       1.398179    
   4.909999      0.3153273       1.424367    
   4.929999      0.3421584       1.451166    
   4.949999      0.3692111       1.478197    
   4.969999      0.3979430       1.506910    
   4.989999      0.4291154       1.538070    
   5.009999      0.4599372       1.568845    
   5.029999      0.4907107       1.599608    
   5.049999      0.5237051       1.632578    
   5.069999      0.5568212       1.665663    
   5.089999      0.5894849       1.698297    
   5.109999      0.6220301       1.730814    
   5.129999      0.6531130       1.761856    
   5.149999      0.6808746       1.789575    
   5.169999      0.7069156       1.815589    
   5.189999      0.7303359       1.838964    
   5.209999      0.7490799       1.857671    
   5.229999      0.7640933       1.872650    
   5.249999      0.7741967       1.882717    
   5.269999      0.7792276       1.887718    
   5.289999      0.7790069       1.887469    
   5.309999      0.7725521       1.880992    
   5.329999      0.7613390       1.869756    
   5.349999      0.7459800       1.854379    
   5.369999      0.7243162       1.832710    
   5.389999      0.6979778       1.806349    
   5.409999      0.6681263       1.776494    
   5.429999      0.6347933       1.743140    
   5.449999      0.5991631       1.707499    
   5.469999      0.5604808       1.668806    
   5.489999      0.5206634       1.628959    
   5.509999      0.4805055       1.588783    
   5.529999      0.4400923       1.548338    
   5.549999      0.4000668       1.508286    
   5.569999      0.3598479       1.468043    
   5.589999      0.3200063       1.428167    
   5.609999      0.2823235       1.390436    
   5.629999      0.2446388       1.352746    
   5.649999      0.2078946       1.315939    
   5.669999      0.1742350       1.282244    
   5.689999      0.1418202       1.249792    
   5.709999      0.1110101       1.218941    
   5.729999      8.2790032E-02   1.190671    
   5.749999      5.5111285E-02   1.162976    
   5.769999      2.9009407E-02   1.136813    
   5.789999      5.5545983E-03   1.113327    
   5.809999     -1.7542800E-02   1.090194    
   5.829998     -3.9016631E-02   1.068676    
   5.849998     -5.8718815E-02   1.048937    
   5.869998     -7.6893762E-02   1.030721    
   5.889998     -9.3690582E-02   1.013887    
   5.909998     -0.1093226      0.9982162    
   5.929998     -0.1241756      0.9833297    
   5.949998     -0.1369887      0.9704695    
   5.969998     -0.1483729      0.9590546    
   5.989998     -0.1601532      0.9472389    
   6.009998     -0.1704642      0.9368865    
   6.029998     -0.1795996      0.9277171    
   6.049998     -0.1889411      0.9183416    
   6.069998     -0.1972771      0.9099655    
   6.089998     -0.2037668      0.9034380    
   6.109998     -0.2103014      0.8968713    
   6.129998     -0.2167545      0.8903798    
   6.149998     -0.2217982      0.8852992    
   6.169998     -0.2272672      0.8797979    
   6.189998     -0.2324487      0.8745775    
   6.209998     -0.2372799      0.8697134    
   6.229998     -0.2419995      0.8649556    
   6.249998     -0.2457438      0.8611761    
   6.269998     -0.2492489      0.8576350    
   6.289998     -0.2520692      0.8547787    
   6.309998     -0.2550843      0.8517296    
   6.329998     -0.2582715      0.8485066    
   6.349998     -0.2615513      0.8451928    
   6.369998     -0.2647556      0.8419526    
   6.389998     -0.2673932      0.8392804    
   6.409998     -0.2691612      0.8374771    
   6.429998     -0.2702660      0.8363383    
