        2281
 Glass RT                                                                        
   4.370000      1.2480344E-02  0.9206660    
   4.390000      1.9655386E-02   1.069281    
   4.410000      2.7016273E-02   1.076633    
   4.430000      3.5116624E-02   1.084737    
   4.450000      4.2816572E-02   1.092427    
   4.470000      5.1401362E-02   1.101022    
   4.490000      6.2286906E-02   1.111903    
   4.510000      7.1918488E-02   1.121533    
   4.530000      8.1136152E-02   1.130752    
   4.550000      8.8206880E-02   1.137817    
   4.570000      9.5253035E-02   1.144873    
   4.590000      0.1045803       1.154204    
   4.610000      0.1144663       1.164096    
   4.630000      0.1245768       1.174210    
   4.650000      0.1399219       1.189595    
   4.670000      0.1565123       1.206162    
   4.690000      0.1666791       1.216326    
   4.710000      0.1790749       1.228751    
   4.730000      0.1917709       1.241433    
   4.750000      0.2031962       1.252880    
   4.770000      0.2188648       1.268565    
   4.790000      0.2344969       1.284197    
   4.810000      0.2524266       1.302161    
   4.830000      0.2745641       1.324312    
   4.850000      0.2975793       1.347340    
   4.870000      0.3163419       1.366080    
   4.890000      0.3287781       1.378519    
   4.910000      0.3388737       1.388624    
   4.930000      0.3523253       1.402106    
   4.950000      0.3708952       1.420694    
   4.970000      0.3906043       1.440415    
   4.990000      0.4135396       1.463387    
   5.010000      0.4444948       1.494403    
   5.030000      0.4799757       1.529890    
   5.050000      0.5141718       1.564086    
   5.070000      0.5479681       1.597899    
   5.090000      0.5781556       1.628059    
   5.110000      0.5993779       1.649263    
   5.130000      0.6223273       1.672270    
   5.150000      0.6477040       1.697628    
   5.170000      0.6716810       1.721637    
   5.190000      0.6978349       1.747800    
   5.210000      0.7223338       1.772303    
   5.230000      0.7439335       1.793906    
   5.250000      0.7594281       1.809395    
   5.270000      0.7664693       1.816442    
   5.289999      0.7696244       1.819610    
   5.309999      0.7662768       1.816282    
   5.329999      0.7547862       1.804810    
   5.349999      0.7377923       1.787849    
   5.369999      0.7174260       1.767492    
   5.389999      0.6956652       1.745758    
   5.409999      0.6711829       1.721294    
   5.429999      0.6392507       1.689440    
   5.449999      0.6006981       1.650902    
   5.469999      0.5616224       1.611850    
   5.489999      0.5212508       1.571502    
   5.509999      0.4830692       1.533302    
   5.529999      0.4464763       1.496739    
   5.549999      0.4065089       1.456818    
   5.569999      0.3668035       1.417095    
   5.589999      0.3327320       1.382999    
   5.609999      0.2986856       1.349007    
   5.629999      0.2659981       1.316279    
   5.649999      0.2350469       1.285375    
   5.669999      0.2022476       1.252578    
   5.689999      0.1734392       1.223748    
   5.709999      0.1476578       1.197980    
   5.729999      0.1227722       1.173097    
   5.749999      9.9822126E-02   1.150149    
   5.769999      7.5928703E-02   1.126288    
   5.789999      5.4142769E-02   1.104474    
   5.809999      3.7835512E-02   1.088168    
   5.829999      2.2260563E-02   1.072608    
   5.849999      3.8369638E-03   1.054214    
   5.869999     -1.3844215E-02   1.036519    
   5.889999     -2.7593056E-02   1.022773    
   5.909999     -3.9969232E-02   1.010405    
